Client ID,Name,Age,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId
IND86966,Cheryl Hunter,,34467.0,04-11-2005,Benjamin Kim,European,Software Consultant,High,Jade,471052.35,9266.4,1.0,2021.98,1451497.43,2021380.94,861284.05,1021939.9,18387.03,2487458.56,1.0,4.0,4.0,1.0,5.0
IND71164,Ralph Porter,60.0,43040.0,2007-10-09,unknown,European,Database Administrator I,High,Jade,35337.22,6165.45,1.0,900.46,705853.18,119341.2,29835.3,53040.53,20912.39,394311.63,2.0,1.0,1.0,2.0,6.0
IND40932,Martha Reynolds,73.0,38960.0,02-09-2011,Adam Hernandez,Asian,Accountant II,High,Gold,152280.52,13713.06,2.0,1336.26,773813.19,860495.02,410866.99,269621.77,25511.73,674133.84,2.0,1.0,1.0,2.0,7.0
IND96715,Gary King,80.0,26940.0,11-10-1996,Shawn Wallace,European,Desktop Support Technician,Mid,Platinum,512987.8,61515.78,1.0,6672.66,2284895.89,436494.57,180714.31,119688.48,107769.98,346486.11,0.0,5.0,1.0,1.0,8.0
IND50507,Lisa Miller,69.0,13803.0,13-10-2000,Shawn Long,European,Systems Administrator II,High,Silver,91339.99,2125.34,1.0,127.25,,47898.4,15790.68,30212.84,16043.39,341117.18,1.0,1.0,,1.0,9.0
IND38878,Sarah Wright,32.0,,25-05-2013,James Castillo,,Recruiter,High,Jade,159579.97,25288.65,1.0,3928.43,212778.25,336606.83,104659.27,128306.6,20083.93,1286219.06,3.0,2.0,2.0,2.0,10.0
IND59922,Frances Hughes,57.0,42750.0,,Benjamin Kim,Asian,Physical Therapy Assistant,High,Jade,181593.39,24063.41,3.0,70.71,,307847.83,232069.9,219803.35,7288.55,366702.11,3.0,2.0,3.0,1.0,11.0
IND32848,Keith Hernandez,23.0,29090.0,10-07-2007,Dennis Ruiz,European,Operator,High,Jade,30326.33,2020.58,3.0,3886.38,409137.22,211383.96,54863.01,71354.19,36419.45,711890.05,1.0,1.0,3.0,1.0,12.0
IND22297,James Ross,18.0,21001.0,23-09-2020,Roy Rice,European,Dental Hygienist,Mid,Silver,,16762.62,1.0,5079.92,822400.93,992388.86,207709.3,325718.95,15336.73,696597.14,3.0,1.0,3.0,1.0,13.0
IND17713,Charles Simmons,39.0,37970.0,22-11-2017,Joshua Bennett,European,Assistant Professor,High,Jade,,7975.76,1.0,301.78,620326.0,1008769.0,345468.84,186553.17,10227.56,705476.73,1.0,1.0,3.0,2.0,14.0
IND25396,Matthew Webb,69.0,38775.0,11/01/2000 00:00,Victor Ramos,European,Administrative Assistant I,Low,Silver,61750.34,44720.64,2.0,908.21,761581.3,1156977.96,636337.88,115945.72,83459.38,2240804.16,3.0,2.0,3.0,,15.0
IND15088,Margaret Coleman,42.0,8628.0,25-12-2010,Keith Griffin,American,Systems Administrator III,Mid,Silver,286607.89,21810.06,2.0,6838.6,1737252.3,1822218.15,1111108.63,192592.16,38869.65,2515317.76,3.0,3.0,3.0,2.0,16.0
IND24185,Anna Henry,85.0,16919.0,27-05-1999,Anthony Berry,European,Physical Therapy Assistant,High,Jade,191841.0,22092.5,1.0,802.4,703536.8,0.0,0.0,0.0,2736.8,785672.4,2.0,2.0,3.0,1.0,17.0
IND13182,Jennifer Rice,30.0,40613.0,11-11-2016,Benjamin Kim,fri ,Web Developer III,Mid,Silver,97698.89,24092.92,1.0,688.57,371535.5,338535.57,270828.46,33853.56,24226.86,876909.62,0.0,1.0,4.0,2.0,18.0
IND57459,Cheryl Clark,25.0,27130.0,09-10-2007,Mark Montgomery,European,Recruiter,Mid,Silver,342396.72,54688.5,3.0,3446.55,901247.99,350878.56,91533.54,190084.65,70924.41,2475385.7,2.0,4.0,4.0,1.0,19.0
IND60265,Peter Diaz,68.0,22184.0,17-10-2012,Jonathan Hawkins,European,Structural Analysis Engineer,High,Silver,80765.88,13141.2,1.0,903.76,78101.29,48562.8,32654.3,46477.95,15065.44,290271.67,3.0,1.0,1.0,1.0,20.0
IND98600,Lori Webb,73.0,7860.0,12-12-2014,Anthony Torres,European,Internal Auditor,High,Jade,176480.36,34644.45,1.0,1190.71,585187.38,260575.31,314344.82,123090.81,28459.02,882756.39,3.0,2.0,,2.0,21.0
IND56505,Kevin Williams,27.0,27186.0,08-02-1996,Chris Armstrong,American,Associate Professor,High,Gold,34363.72,21179.73,1.0,3295.13,608489.7,1264219.14,342562.61,416295.13,48618.12,1524000.72,1.0,1.0,3.0,2.0,22.0
IND24188,Paula Young,31.0,26593.0,10-04-1999,James Castillo,Asian,Programmer Analyst III,High,Jade,212002.5,13938.5,1.0,3269.37,705539.64,315219.34,311178.07,55769.58,24006.45,418455.96,0.0,2.0,4.0,2.0,1.0
IND66753,Justin Robinson,75.0,26982.0,21-06-2011,Dennis Ruiz,American,Analog Circuit Design manager,High,Jade,181525.44,34293.6,1.0,4470.86,1133013.67,156772.43,54390.44,50689.75,15540.84,1558621.01,1.0,2.0,1.0,2.0,2.0
IND31161,Stephen Murphy,60.0,38116.0,18-11-1996,Anthony Berry,European,Human Resources Manager,High,Silver,61488.5,31544.64,1.0,273.33,253955.93,292495.85,76972.59,118537.79,54716.37,1119246.37,3.0,2.0,1.0,2.0,3.0
IND74796,Walter Duncan,59.0,30156.0,02-12-2013,Nicholas Simmons,Asian,Accounting Assistant I,High,unknown,77567.8,12646.48,2.0,,260742.79,254105.56,179991.44,179850.27,661.45,84938.31,0.0,1.0,1.0,1.0,4.0
IND18529,Sean Ellis,39.0,7529.0,12-02-2007,Bobby Burton,LOW,Data Coordiator,Low,Gold,81291.16,10274.1,3.0,9274.12,1241203.44,1680247.96,379782.07,424089.98,36109.25,2430078.49,1.0,2.0,2.0,2.0,8.0
IND45403,Dorothy Harris,26.0,38739.0,25-03-2002,Jason Duncan,Asian,Internal Auditor,Mid,Jade,129574.89,6106.65,1.0,67.85,150913.81,514861.52,507808.62,154035.28,14027.21,637115.46,0.0,2.0,2.0,1.0,9.0
IND57142,Marilyn Webb,24.0,,30-11-2015,Raymond Alexander,Asian,Health Coach I,Mid,Silver,341325.33,14667.12,2.0,2981.66,477384.97,764580.54,646252.6,232286.85,30319.23,1368961.17,2.0,2.0,3.0,2.0,10.0
IND45470,Wanda Robertson,44.0,1221.0,28-01-2017,Jesse Evans,European,Health Coach II,Low,Platinum,146610.24,18992.4,3.0,683.43,435339.3,96693.04,93176.93,64450.3,2869.35,638184.03,2.0,2.0,3.0,2.0,11.0
IND69975,Linda Ramos,63.0,9129.0,01-19-2015 00:00:00 ,share,European,Geologist I,Low,Gold,62305.63,1775.5,2.0,805.37,238816.22,143851.73,40685.34,103573.24,22491.81,125146.64,3.0,1.0,3.0,1.0,12.0
IND22525,,37.0,40177.0,08-01-2015,Patrick Graham,Asian,Associate Professor,High,Jade,189742.77,23607.71,1.0,530.12,193600.01,296574.4,124147.42,128009.79,25188.34,835097.65,2.0,2.0,3.0,1.0,13.0
IND15624,Maria King,36.0,7700.0,25-03-2011,Dennis Morris,African,Office Assistant IV,Mid,Platinum,491409.52,34176.57,2.0,4891.11,1468097.33,521357.75,181149.73,135553.02,103795.38,512143.41,2.0,5.0,3.0,1.0,14.0
IND85067,Stephanie Baker,26.0,28840.0,19-11-2018,Joe Hanson,Asian,Geologist II,Mid,Silver,297603.88,47232.57,2.0,4773.3,957889.71,655045.49,208750.76,577519.78,10808.04,1249345.19,0.0,2.0,3.0,,15.0
IND53006,Harold Kelly,75.0,7263.0,14-07-2020,Jesse Evans,European,Safety Technician II,High,Jade,252612.86,27437.76,1.0,8765.06,311486.21,816460.51,176099.32,303904.74,55843.23,1119019.78,1.0,3.0,3.0,2.0,1.0
IND52186,Joe Knight,74.0,30494.0,16/05/1995 00:00,Bruce Porter,Australian,Database Administrator I,Mid,Platinum,121293.88,20721.92,1.0,2167.26,1183417.53,0.0,0.0,0.0,5374.14,182024.19,3.0,2.0,4.0,1.0,2.0
IND99691,Carl Gutierrez,,6688.0,22-04-2011,Jesse Evans,American,Developer IV,High,Jade,283076.28,,3.0,2479.94,434375.62,55301.51,39778.28,71552.4,3708.07,63294.97,1.0,2.0,4.0,2.0,3.0
IND35211,Andrew Phillips,25.0,2789.0,15-10-2010,Shawn Wallace,Asian,Physical Therapy Assistant,Mid,Jade,110572.21,18163.2,1.0,1933.21,476101.86,37664.31,10823.08,22403.77,42739.41,1278489.08,2.0,2.0,1.0,2.0,4.0
IND54677,Amanda Myers,54.0,10036.0,05-08-2020,Shawn Long,Australian,Human Resources Assistant IV,Low,Silver,62559.67,26774.23,1.0,778.54,245560.97,206792.3,152846.48,61857.87,33283.37,479575.47,3.0,1.0,2.0,1.0,5.0
IND75463,,18.0,42306.0,17-09-2021,Joshua Ryan,European,Biostatistician I,High,Silver,200436.8,62653.45,1.0,848.07,479104.12,1883360.08,1283351.56,398672.33,86455.4,212606.68,1.0,5.0,3.0,2.0,6.0
IND54309,Arthur Fields,58.0,8452.0,17-03-2006,James Castillo,Australian,Structural Analysis Engineer,Low,Jade,144736.43,29361.41,1.0,1535.32,492107.21,702159.58,711278.53,172530.64,21278.81,884355.78,1.0,2.0,4.0,1.0,7.0
IND32424,Harold Knight,38.0,26860.0,19/06/2017 00:00,Phillip Peters,European,Accountant I,High,Jade,117501.67,34283.52,1.0,5583.4,351717.87,1724459.0,856594.02,181237.26,7702.39,1076992.7,0.0,2.0,1.0,1.0,8.0
IND64425,Nicole Porter,50.0,34062.0,29-03-2011,Shawn Wallace,Asian,Environmental Specialist,High,Jade,70908.01,5827.36,1.0,1760.37,441249.45,344791.35,222677.75,129655.91,15339.61,289990.04,2.0,1.0,1.0,2.0,9.0
IND63920,Kathy Allen,84.0,39316.0,29-03-2000,Anthony Torres,European,Community Outreach Specialist,Low,Silver,64212.22,27972.56,1.0,2864.03,665377.22,307164.55,144101.89,221006.79,25557.18,993089.16,2.0,2.0,1.0,1.0,10.0
IND57702,Fred Cole,63.0,37845.0,low,Bruce Butler,African,Software Consultant,High,Jade,149346.65,29221.08,2.0,2580.41,590881.85,3359892.5,1702050.81,452480.26,20512.58,646156.8,0.0,4.0,2.0,2.0,11.0
IND50366,Raymond Williams,55.0,18359.0,04-10-2020,Mark Montgomery,African,unknown,Low,Platinum,109855.48,19648.2,1.0,2247.4,458086.39,291375.61,191215.25,29866.0,11316.36,1028243.67,3.0,1.0,2.0,1.0,12.0
IND35560,Harold Butler,60.0,4855.0,29-12-2021,Joe Hanson,European,Librarian,WED,Jade,103961.09,20240.92,2.0,2256.38,490614.39,862135.02,197220.43,256386.56,13699.38,105736.4,3.0,1.0,3.0,1.0,13.0
IND97501,Albert George,24.0,41689.0,03-12-2021,Samuel Fowler,European, impression,Mid,Gold,433365.49,11774.58,2.0,,980636.28,,1012366.73,415070.36,2148.85,726069.51,3.0,4.0,,1.0,14.0
IND50411,George Johnston,67.0,,LOW,Frank Brown,African,Geological Engineer,Low,Silver,150898.04,18778.08,2.0,42.64,284352.57,606505.38,321091.09,321804.62,9160.93,399466.37,2.0,2.0,3.0,1.0,15.0
IND76102,Jose King,28.0,12379.0,03-10-2007,Todd Roberts,European,Research Assistant IV,Mid,Jade,139596.55,26119.98,1.0,12102.46,222968.93,540406.22,317194.95,78123.94,48294.34,339270.64,3.0,5.0,3.0,2.0,16.0
IND56074,Carl Peterson,62.0,15013.0,16-12-2009,Joshua Ryan,European,Occupational Therapist,High,Silver,141515.02,4827.24,1.0,1563.07,333744.67,103201.62,92338.29,77183.95,9673.24,441118.87,1.0,2.0,3.0,1.0,17.0
IND27011,Heather Nguyen,69.0,,01-09-1999,Roger Alexander,European,Biostatistician IV,High,sat,66543.57,4081.02,1.0,1225.84,333472.48,126886.33,175526.09,22289.7,16574.18,522315.28,1.0,1.0,3.0,1.0,18.0
IND48221,Nicholas Fox,79.0,20957.0,16-05-2019,Joe Price,European,Financial Analyst,High,Silver,422382.63,26844.09,2.0,1356.79,1596542.92,1340974.79,591295.97,376317.65,51077.32,1931783.75,2.0,4.0,3.0,1.0,19.0
IND45884,Jesse Frazier,60.0,43207.0,23-09-2005,Steve Diaz,American,Dental Hygienist,High,Gold,488895.36,5781.28,2.0,4794.87,369137.25,878322.56,902061.01,222191.87,37463.06,179953.14,2.0,4.0,4.0,1.0,20.0
IND16593,Mary Young,60.0,29439.0,09-01-2011,Samuel Fowler,European,Systems Administrator III,Mid,Gold,92607.75,19835.0,1.0,999.9,102478.95,229116.2,140015.45,60715.79,3956.85,312132.6,2.0,2.0,4.0,1.0,21.0
IND32999,Roger Hayes,18.0,39197.0,03-05-2018,Adam Hernandez,European,Staff Accountant II,Low,Silver,328107.32,35319.24,2.0,8433.07,86324.17,1688758.59,688012.76,377156.08,95976.5,1912940.47,1.0,3.0,1.0,2.0,22.0
IND39671,Jesse Perry,76.0,25951.0,02-12-2013,Todd Roberts,Asian,GIS Technical Architect,High,Gold,59980.67,24186.96,2.0,19.18,478753.3,503727.82,517342.09,119260.97,25489.68,1321626.92,0.0,2.0,2.0,1.0,1.0
IND65149,Richard Grant,63.0,36580.0,22-11-2013,Joe Hanson,American,Geologist II,Mid,Jade,96059.68,14301.41,3.0,817.66,1309510.87,657336.87,302223.85,430668.98,72159.34,131595.38,1.0,4.0,3.0,1.0,2.0
IND87267,Angela Williams,82.0,35100.0,04-12-2017,Shawn Cook,European,Biostatistician IV,High,Silver,138340.67,14770.47,2.0,275.81,533544.02,160695.23,96417.14,119075.16,17394.31,53883.65,1.0,1.0,4.0,1.0,3.0
IND69610,Julie Barnes,84.0,32346.0,08-08-2019,Mark Montgomery,European,Developer II,Mid,Jade,145503.59,27033.75,1.0,975.67,466532.68,499893.16,359146.54,124924.76,26095.51,375420.63,2.0,2.0,1.0,2.0,4.0
IND80344,Gary Morgan,51.0,26946.0,13-09-2005,Victor Martinez,Asian,Biostatistician IV,High,Jade,,22795.47,,6568.94,629977.95,286280.41,74761.13,116189.73,22248.25,1056141.72,0.0,2.0,1.0,1.0,8.0
IND38207,Margaret Bowman,50.0,16366.0,30-12-2003,Nicholas Cunningham,Asian,Computer Systems Analyst IV,Low,Gold,87964.25,28324.17,1.0,3876.82,235674.21,95426.12,23274.66,39101.44,35246.33,764131.21,1.0,2.0,1.0,1.0,9.0
IND79637,Eugene Boyd,57.0,28156.0,18-02-2020,Shawn Long,African,Analyst Programmer,High,Gold,187601.47,4761.21,1.0,5015.04,0.0,1268649.17,678995.33,231573.14,57662.47,495342.28,3.0,2.0,2.0,1.0,10.0
IND29921,Anne Bailey,18.0,6558.0,,Donald Reynolds,Asian,Statistician II,High,Jade,37871.02,34761.58,1.0,3608.56,93376.13,659353.32,517139.86,,18233.2,802254.97,1.0,2.0,2.0,2.0,11.0
IND59198,Brian Clark,63.0,38167.0,27-04-2021,Shawn Wallace,European,Environmental Tech,High,Jade,307054.44,35028.9,1.0,1717.51,531702.4,1112826.27,996367.71,267854.7,24031.93,1480748.69,3.0,4.0,3.0,2.0,12.0
IND19422,Sean Harrison,35.0,18505.0,29-09-2017,low,Asian,Programmer III,High,Gold,334843.23,68760.51,1.0,9810.38,2374318.47,,1800437.56,232278.67,50535.96,2581344.91,1.0,4.0,3.0,2.0,13.0
IND54707,Michael Henry,54.0,11924.0,22-11-2019,Dennis Ruiz,Asian,Programmer Analyst II,Mid,Jade,102583.5,22735.5,1.0,4758.13,939876.6,93238.9,51078.7,25798.8,8800.95,963100.85,3.0,2.0,3.0,1.0,14.0
IND20608,Carolyn Hunt,53.0,8804.0,share,Samuel Fowler,Asian,Professor,Low,Silver,99151.32,27849.22,3.0,3352.33,357978.08,600265.17,509527.41,107419.55,47746.81,144831.9,2.0,2.0,3.0,1.0,15.0
IND98943,Martha Robinson,41.0,8144.0,06-10-2015,Patrick Graham,Asian,Media Manager IV,High,Jade,170208.96,29922.0,1.0,2939.72,313549.47,659087.25,380014.27,267197.54,59873.4,1522225.58,0.0,2.0,3.0,2.0,1.0
IND61538,Henry Williamson,84.0,15787.0,28-05-1996,Dennis Morris,European,Research Associate,High,Jade,156360.76,36720.54,1.0,2619.3,491419.66,256500.32,291029.21,186061.39,14386.23,120138.03,2.0,2.0,3.0,2.0,2.0
IND78351,Justin Bowman,51.0,5687.0,13-06-2017,Paul Larson,Asian,Software Test Engineer IV,Mid,Jade,254049.93,6954.57,1.0,8670.15,142987.99,1568622.87,907026.83,171268.01,216.71,711447.62,2.0,2.0,3.0,2.0,3.0
IND46289,Doris Anderson,66.0,38156.0,06-01-2009,mon,Australian,Human Resources Assistant II,Low,Platinum,261771.18,20614.6,1.0,2516.3,785259.37,826021.01,275340.34,441629.21,45726.85,1175634.42,1.0,2.0,4.0,1.0,4.0
IND16285,Frank Cole,77.0,29116.0,05-01-2012,Samuel Fowler,European,GIS Technical Architect,High,Jade,162652.13,37196.72,3.0,5965.1,158088.09,1305930.6,746246.06,222474.61,83580.72,1210723.14,0.0,4.0,4.0,1.0,5.0
IND85859,Joshua Robertson,40.0,26957.0,22-11-1999,Roger Alexander,European,Dental Hygienist,Mid,Silver,230764.8,21653.4,1.0,1907.49,676955.94,381602.53,398689.21,193079.49,16057.49,594087.66,2.0,2.0,1.0,2.0,6.0
IND86031,Jessica King,72.0,20979.0,10-10-2009,Anthony Simpson,European,Sales Associate,High,Jade,316487.54,51908.88,1.0,2178.25,1133288.14,333646.22,190654.98,323160.2,16174.75,1183141.72,3.0,5.0,2.0,1.0,7.0
IND65548,Diane Riley,74.0,30197.0,11-03-2003,Victor Ramos,American,Accountant IV,Mid,Gold,36006.03,36840.36,1.0,,862294.27,489630.62,151954.33,259335.39,33108.3,726780.01,0.0,2.0,3.0,,8.0
IND28392,Jeffrey Fuller,59.0,36825.0,14-07-2013,Jerry Green,,Product Engineer,High,Gold,348927.59,32421.72,3.0,2000.06,684129.09,328315.76,213117.25,228611.45,12037.08,,0.0,5.0,4.0,1.0,9.0
IND36665,Alan Sims,26.0,19807.0,11-05-1995,Samuel Fowler,European,Data Coordiator,Low,Jade,38281.04,26898.4,1.0,,1038515.84,1506675.71,320168.59,435052.61,49608.96,880957.44,1.0,1.0,,1.0,10.0
IND31739,Christopher Price,65.0,5337.0,11-10-2002,Roy Rice,Asian,Human Resources Assistant IV,Mid,Jade,80225.54,12850.1,2.0,4444.44,947589.94,216390.4,112410.6,18547.75,9999.42,1392172.4,3.0,1.0,1.0,2.0,11.0
IND68824,Howard Patterson,52.0,25758.0,28-10-2010,Nicholas Simmons,African,General Manager,High,Gold,484691.0,11373.06,2.0,7984.1,1236981.31,1407701.3,722873.64,223710.37,97886.22,3487314.08,1.0,5.0,1.0,1.0,12.0
IND81954,Ralph Henderson,65.0,41598.0, n/a,Bruce Porter,European,Environmental Tech,Low,Silver,139535.92,58891.42,1.0,7107.55,649611.07,1021773.49,454121.55,280987.71,27691.75,1962514.45,1.0,,2.0,2.0,13.0
IND57483,Kevin Knight,65.0,41967.0,19-12-2007,Bobby Burton,Asian,Engineer I,High,,204212.28,39148.16,2.0,3970.98,139875.97,2532175.03,1127226.31,450727.16,48104.06,1763512.13,2.0,2.0,2.0,1.0,14.0
IND58811,Amanda Watkins,67.0,13750.0,06-05-2018,Victor Martinez,American,Recruiting Manager,Mid,Silver,349188.0,49402.5,1.0,5869.14,692863.5,727295.44,529660.81,234789.94,64263.84,294391.26,0.0,3.0,3.0,2.0,15.0
IND90712,Michael Patterson,47.0,3538.0,07-02-2002,James Castillo,European,Marketing Assistant,High,Jade,84800.04,46266.9,1.0,6607.74,1067368.02,3123544.47,720817.95,1712270.28,124704.87,823236.06,2.0,5.0,3.0,1.0,16.0
IND78657,Nicholas Payne,30.0,23307.0,05-04-2011,Shawn Wallace,Australian,,Mid,Platinum,114430.69,15505.6,2.0,2375.51,336785.06,26828.58,7290.37,23402.1,251.71,340478.9,1.0,1.0,3.0,1.0,17.0
IND77048,Jennifer Barnes,66.0,15572.0,19-02-2005,Samuel Fowler,Australian,Recruiter,High,Gold,170920.42,5516.55,3.0,2695.5,333446.4,752092.2,255711.35,526163.7,,274001.4,1.0,2.0,3.0,2.0,18.0
IND80417,Michael Nichols,48.0,615.0,04-08-2005,Roger Alexander,Asian,Community Outreach Specialist,Mid,Silver,321119.76,48322.6,2.0,7706.54,860889.43,391029.95,92972.16,194913.39,87025.88,1614452.24,2.0,3.0,3.0,2.0,19.0
IND69214,Gerald Harrison,30.0,27154.0,02-08-2001,Anthony Berry,European,Software Engineer II,Low,Platinum,138366.66,25964.12,1.0,1997.79,1181014.0,,1416150.16,518543.75,25406.66,3021187.26,1.0,4.0,3.0,2.0,20.0
IND35051,Ruth Kennedy,41.0,10662.0,24-04-1999,Dennis Morris,European,Office Assistant III,High,Silver,139498.46,21813.72,2.0,6892.77,187627.59,911326.28,268037.14,343470.45,52516.27,2017006.26,2.0,2.0,3.0,1.0,21.0
IND29305,Lillian King,29.0,19847.0,26-04-2006,Joshua Ryan,African,Human Resources Manager,Low,Silver,292103.82,10039.35,3.0,4907.84,447035.1,1380431.11,900912.94,,28762.34,450153.85,1.0,5.0,4.0,2.0,22.0
IND81554,Frances Bell,47.0,12874.0,19-07-2003,Raymond Alexander,European,Occupational Therapist,Mid,Jade,181982.24,4557.84,1.0,2754.02,231460.32,113852.16,73566.01,110734.36,27682.93,741194.64,3.0,2.0,4.0,2.0,1.0
IND76672,Jesse Riley,47.0,12708.0,18-01-2010,Bruce Porter,Asian,Account Representative IV,Mid,Jade,41258.88,31081.95,2.0,970.1,540708.32,1292689.04,354447.0,722446.38,3308.72,444933.24,2.0,2.0,3.0,2.0,2.0
IND89391,Gary Baker,35.0,41222.0,05-02-2001,Gregory Simmons,European,Software Engineer II,Low,Gold,138442.89,4883.13,1.0,661.96,258408.86,442275.47,228048.29,537088.28,24945.98,990724.74,0.0,2.0,1.0,1.0,3.0
IND95274,Shirley Tucker,64.0,20721.0,30-03-2008,Nicholas Cunningham,European,Programmer III,High,Silver,116508.94,14003.02,3.0,68.27,294887.78,21065.12,31597.68,12744.4,8857.43,140095.14,2.0,1.0,2.0,1.0,4.0
IND93078,Theresa Burke,44.0,3655.0,21-01-2010,Dennis Morris,American,Administrative Assistant I,Low,Jade,111496.5,,1.0,1799.03,274664.43,329165.38,214155.79,217090.51,34670.35,160689.25,3.0,2.0,3.0,2.0,8.0
IND47843,Carol Mason,38.0,27628.0,01-03-2015,Nicholas Cunningham,European,Budget/Accounting Analyst III,Mid,Jade,73812.6,9656.94,3.0,43.02,328683.77,615087.98,229989.42,243895.76,17864.8,353781.12,3.0,2.0,4.0,1.0,
IND93058,Judith Burke,60.0,2149.0,29-08-2000,Jason Duncan,European,Automation Specialist III,High,,51971.25,24291.0,2.0,774.4,61186.4,623735.06,481977.09,269907.17,7678.88,314790.08,0.0,2.0,1.0,1.0,10.0
IND92239,Dennis Long,85.0,1616.0,08-01-1999,Ernest Rivera,African,Speech Pathologist,Low,Silver,90061.21,22896.08,1.0,1568.54,127661.63,433119.98,152458.23,230904.93,10078.95,354743.59,1.0,1.0,1.0,1.0,11.0
IND12702,Shawn Austin,65.0,3720.0,mon,Anthony Berry,European,Actuary,Low,Jade,112254.77,9488.16,,592.42,1414317.17,348082.73,224671.58,45883.63,7191.36,1239307.34,3.0,2.0,1.0,2.0,12.0
IND54557,Virginia Gardner,19.0,36551.0,31-12-2008,Ernest Rivera,European,Analog Circuit Design manager,High,Gold,200034.65,36168.0,1.0,4542.5,656478.11,396416.25,269171.53,,11930.13,374449.34,3.0,2.0,2.0,2.0,13.0
IND98387,Dorothy Reed,,2240.0,02-24-1996 00:00:00 ,Benjamin Kim,Asian,,Mid,Platinum,468818.09,32124.55,1.0,3952.77,204628.21,80368.81,39633.93,87370.81,22240.53,622936.26,3.0,4.0,2.0,1.0,14.0
IND21698,Susan Hawkins,64.0,,27-05-2006,Bruce Porter,European,Human Resources Assistant I,High,,102656.95,10408.53,2.0,1680.06,36116.99,149993.14,120912.84,18320.59,24312.89,440832.68,0.0,1.0,3.0,2.0,15.0
IND60028,Susan Carter,21.0,163.0,04-05-2021,Donald Reynolds,European,Engineer IV,High,Jade,58419.24,32798.48,2.0,5453.73,211534.52,288545.16,114829.2,163440.22,43380.55,1504926.83,3.0,2.0,3.0,2.0,1.0
IND77518,Robin Myers,72.0,5005.0,19-05-2012,Joshua Little,European,Office Assistant I,fri ,Jade,140855.22,12999.46,1.0,1083.38,669122.46,476404.09,,157107.48,34604.82,476822.17,2.0,1.0,3.0,2.0,2.0
IND81280,Timothy Franklin,34.0,17518.0,20-10-2008,Carl Nguyen,Australian,Office Assistant III,High,Silver,303715.37,37170.7,1.0,7323.54,830988.06,3243585.67,1203594.68,911671.97,8707.0,1639408.93,2.0,2.0,3.0,1.0,3.0
IND27009,Richard Torres,40.0,4576.0,12-03-2016,Todd Roberts,American,Senior Quality Engineer,Mid,Jade,67402.74,2197.44,3.0,1495.84,127332.4,429040.5,256438.0,146761.44,27940.26,599202.96,3.0,1.0,3.0,2.0,4.0
IND29085,Earl Ramos,48.0,42806.0,04-07-1995,Victor Martinez,sat,Account Representative III,Low,share,50226.88,18022.25,1.0,2153.36,371797.72,33293.55,26560.02,6943.01,13309.28,239669.66,3.0,1.0,,1.0,5.0
IND62329,Harry Walker,83.0,13931.0,21-09-1996,Bruce Butler,Australian,Administrative Assistant II,High,Jade,33952.28,7396.32,2.0,3527.35,284148.91,447927.9,,65913.44,40683.7,678764.21,2.0,1.0,3.0,1.0,6.0
IND35485,Christopher Webb,17.0,24720.0,03-10-2016,Joe Price,European,Software Test Engineer IV,Low,Jade,284819.62,39901.68,1.0,3858.7,476516.68,885748.27,757688.28,213540.03,10419.75,450288.01,1.0,2.0,4.0,1.0,7.0
IND23071,Louise Hunt,58.0,21987.0,,Jonathan Hawkins,Asian,Physical Therapy Assistant,Low,Silver,236893.51,30897.72,1.0,827.3,842966.36,491151.7,528454.36,55021.42,2354.33,1135129.37,0.0,2.0,4.0,1.0,8.0
IND49461,Joan Allen,42.0,14470.0,13-12-2013,fri ,European,Web Developer I,Mid,Gold,223656.45,30746.24,3.0,1089.96,486874.06,42186.43,45516.93,8193.05,13025.49,971928.25,2.0,2.0,3.0,2.0,
IND84835,Margaret Grant,43.0,38087.0,16-01-2004,Phillip Peters,Asian,Statistician III,Mid,Silver,233880.87,5531.35,1.0,10937.15,729742.35,1146381.81,335526.38,668070.31,87161.11,439707.05,0.0,4.0,1.0,2.0,10.0
IND88751,Lois Oliver,54.0,15538.0,03-01-2005,Joshua Ryan,European,Tax Accountant,Mid,Gold,325866.66,6405.63,2.0,6912.26,136488.84,600544.06,,374116.71,35695.6,948872.23,0.0,3.0,2.0,1.0,11.0
IND47511,Johnny Patterson,76.0,624.0,09-05-2018,Shawn Wallace,American,Human Resources Assistant II,Low,Silver,94314.48,15868.8,1.0,8565.48,1459532.03,3760505.45,1867963.49,471906.57,77808.76,951559.94,3.0,5.0,3.0,2.0,12.0
